"Organism","Antibiotic","R_count","NI_count","Blank_count","Category"
"Acinetobacterer junii","Moxifloxacin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Neomycin",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Nitrofurantoin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Novobiocin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","OXYT",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Ofloxacin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Orbifloxacin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Oxacillin",1,0,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Oxytetracycline",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Penicillin",2,0,0,"R Dominant"
"Acinetobacterer junii","Pirlimycin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Pradofloxacin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Rifampin",0,1,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Spectinomycin",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Streptomycin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Sulphadimethoxime",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Sulphadimethoxine",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Sulphathiazole",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Tetracycline",0,1,0,"NI Dominant"
"Acinetobacterer junii","Tiamulin",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Tildipirosin",0,1,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Tilmicosin",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Tobramycin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer junii","Trimethoprim",0,0,0,"Mixed/Blank Dominant"
"Acinetobacterer junii","Tulathromycin",0,1,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Tylosin",0,1,1,"Mixed/Blank Dominant"
"Acinetobacterer junii","Vancomycin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Amikacin",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Amoxicillin",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Ampicillin",2,0,0,"R Dominant"
"Acinetobacterer lwoffi","Azithromycin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Bacitracin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","CTZD",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Cefalexin",0,0,3,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Cefazolin",2,0,1,"R Dominant"
"Acinetobacterer lwoffi","Cefiofur",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Cefovecin",0,1,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Cefoxitin",1,0,2,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Cefpodoxime",1,1,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Ceftazidime",0,0,3,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Ceftiofur",2,0,1,"R Dominant"
"Acinetobacterer lwoffi","Cephalexin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Cephalothin",1,0,3,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Chloramphenicol",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Chlortetracycline",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Ciprofloxacin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Clarithromycin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Clindamycin",1,0,2,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Danofloxacin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Doxycycline",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Enrofloxacin",0,1,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Erythromycin",0,1,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Florfenicol",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Gamithromycin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Gentamicin",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Imipenem",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Marbofloxacin",0,3,1,"NI Dominant"
"Acinetobacterer lwoffi","Minocycline",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Moxifloxacin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Neomycin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Nitrofurantoin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Novobiocin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","OXYT",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Ofloxacin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Orbifloxacin",0,1,3,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Oxacillin",2,0,1,"R Dominant"
"Acinetobacterer lwoffi","Oxytetracycline",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Penicillin",2,1,1,"R Dominant"
"Acinetobacterer lwoffi","Pirlimycin",1,0,3,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Pradofloxacin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Rifampin",0,2,2,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Spectinomycin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Streptomycin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Sulphadimethoxime",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Sulphadimethoxine",1,0,3,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Sulphathiazole",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Tetracycline",1,0,2,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Tiamulin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Ticarcillin",0,0,2,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Tildipirosin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Tilmicosin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Tobramycin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Trimethoprim",0,0,1,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Tulathromycin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Tylosin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer lwoffi","Vancomycin",0,0,4,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Amikacin",2,0,1,"R Dominant"
"Acinetobacterer sp.","Amoxicillin",5,0,19,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Ampicillin",11,1,2,"R Dominant"
"Acinetobacterer sp.","Azithromycin",0,16,16,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Bacitracin",2,0,30,"Mixed/Blank Dominant"
"Acinetobacterer sp.","CTZD",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Cefalexin",3,0,26,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Cefazolin",27,2,1,"R Dominant"
"Acinetobacterer sp.","Cefiofur",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Cefovecin",6,3,19,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Cefoxitin",3,0,26,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Cefpodoxime",4,5,19,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Ceftazidime",1,0,9,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Ceftiofur",10,1,7,"R Dominant"
"Acinetobacterer sp.","Cephalexin",0,1,31,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Cephalothin",1,0,31,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Chloramphenicol",8,5,1,"R Dominant"
"Acinetobacterer sp.","Chlortetracycline",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Ciprofloxacin",0,0,30,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Clarithromycin",0,16,16,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Clindamycin",4,0,26,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Danofloxacin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Doxycycline",1,0,1,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Enrofloxacin",3,13,3,"NI Dominant"
"Acinetobacterer sp.","Erythromycin",8,8,7,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Florfenicol",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Gamithromycin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Gentamicin",4,0,1,"R Dominant"
"Acinetobacterer sp.","Imipenem",0,0,12,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Marbofloxacin",0,12,19,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Minocycline",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Moxifloxacin",0,2,30,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Neomycin",0,0,30,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Nitrofurantoin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Novobiocin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","OXYT",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Ofloxacin",0,0,30,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Orbifloxacin",0,7,25,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Oxacillin",15,1,9,"R Dominant"
"Acinetobacterer sp.","Oxytetracycline",1,0,30,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Penicillin",21,2,9,"R Dominant"
"Acinetobacterer sp.","Pirlimycin",1,0,31,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Pradofloxacin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Rifampin",2,11,10,"NI Dominant"
"Acinetobacterer sp.","Spectinomycin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Streptomycin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Sulphadimethoxime",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Sulphadimethoxine",0,0,31,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Sulphathiazole",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Tetracycline",3,4,8,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Tiamulin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Ticarcillin",5,0,8,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Tildipirosin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Tilmicosin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Tobramycin",0,0,30,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Trimethoprim",10,1,1,"R Dominant"
"Acinetobacterer sp.","Tulathromycin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Tylosin",0,0,32,"Mixed/Blank Dominant"
"Acinetobacterer sp.","Vancomycin",0,0,32,"Mixed/Blank Dominant"
"Actinobacillus equuli","Amikacin",0,2,1,"NI Dominant"
"Actinobacillus equuli","Amoxicillin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Ampicillin",0,5,1,"NI Dominant"
"Actinobacillus equuli","Azithromycin",0,8,1,"NI Dominant"
"Actinobacillus equuli","Bacitracin",1,0,8,"Mixed/Blank Dominant"
"Actinobacillus equuli","CTZD",0,0,8,"Mixed/Blank Dominant"
"Actinobacillus equuli","Cefalexin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Cefazolin",0,6,1,"NI Dominant"
"Actinobacillus equuli","Cefiofur",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Cefovecin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Cefoxitin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Cefpodoxime",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Ceftazidime",1,2,2,"Mixed/Blank Dominant"
"Actinobacillus equuli","Ceftiofur",0,5,1,"NI Dominant"
"Actinobacillus equuli","Cephalexin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Cephalothin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Chloramphenicol",0,2,1,"NI Dominant"
"Actinobacillus equuli","Chlortetracycline",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Ciprofloxacin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Clarithromycin",0,8,1,"NI Dominant"
"Actinobacillus equuli","Clindamycin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Danofloxacin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Doxycycline",0,2,1,"NI Dominant"
"Actinobacillus equuli","Enrofloxacin",0,7,1,"NI Dominant"
"Actinobacillus equuli","Erythromycin",0,8,1,"NI Dominant"
"Actinobacillus equuli","Florfenicol",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Gamithromycin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Gentamicin",0,1,1,"Mixed/Blank Dominant"
"Actinobacillus equuli","Imipenem",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Marbofloxacin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Minocycline",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Moxifloxacin",0,0,8,"Mixed/Blank Dominant"
"Actinobacillus equuli","Neomycin",0,0,8,"Mixed/Blank Dominant"
"Actinobacillus equuli","Nitrofurantoin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Novobiocin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","OXYT",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Ofloxacin",0,0,8,"Mixed/Blank Dominant"
"Actinobacillus equuli","Orbifloxacin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Oxacillin",1,6,1,"NI Dominant"
"Actinobacillus equuli","Oxytetracycline",0,0,8,"Mixed/Blank Dominant"
"Actinobacillus equuli","Penicillin",1,7,1,"NI Dominant"
"Actinobacillus equuli","Pirlimycin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Pradofloxacin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Rifampin",0,8,1,"NI Dominant"
"Actinobacillus equuli","Spectinomycin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Streptomycin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Sulphadimethoxime",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Sulphadimethoxine",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Sulphathiazole",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Tetracycline",0,4,1,"NI Dominant"
"Actinobacillus equuli","Tiamulin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Ticarcillin",0,2,1,"NI Dominant"
"Actinobacillus equuli","Tildipirosin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Tilmicosin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Tobramycin",0,0,8,"Mixed/Blank Dominant"
"Actinobacillus equuli","Trimethoprim",1,2,1,"NI Dominant"
"Actinobacillus equuli","Tulathromycin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Tylosin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli","Vancomycin",0,0,9,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Amikacin",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Amoxicillin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Ampicillin",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Azithromycin",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Bacitracin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","CTZD",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Cefalexin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Cefazolin",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Cefiofur",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Cefovecin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Cefoxitin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Cefpodoxime",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Ceftazidime",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Ceftiofur",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Cephalexin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Cephalothin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Chloramphenicol",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Chlortetracycline",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Ciprofloxacin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Clarithromycin",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Clindamycin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Danofloxacin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Doxycycline",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Enrofloxacin",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Erythromycin",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Florfenicol",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Gamithromycin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Imipenem",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Marbofloxacin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Minocycline",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Moxifloxacin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Neomycin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Nitrofurantoin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Novobiocin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","OXYT",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Ofloxacin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Orbifloxacin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Oxacillin",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Oxytetracycline",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Penicillin",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Pirlimycin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Pradofloxacin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Rifampin",0,2,0,"NI Dominant"
"Actinobacillus equuli spp equuli","Spectinomycin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Streptomycin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Sulphadimethoxime",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Sulphadimethoxine",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Sulphathiazole",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Tetracycline",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Tiamulin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Ticarcillin",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Tildipirosin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Tilmicosin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Tobramycin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Trimethoprim",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Tulathromycin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Tylosin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli spp equuli","Vancomycin",0,0,2,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Amikacin",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Amoxicillin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Ampicillin",1,0,1,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Azithromycin",0,20,1,"NI Dominant"
"Actinobacillus equuli ss equuli","Bacitracin",1,0,20,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","CTZD",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Cefalexin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Cefazolin",0,1,0,"NI Dominant"
"Actinobacillus equuli ss equuli","Cefiofur",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Cefovecin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Cefoxitin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Cefpodoxime",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Ceftiofur",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Cephalexin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Cephalothin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Chloramphenicol",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Chlortetracycline",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Ciprofloxacin",0,0,20,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Clarithromycin",0,20,1,"NI Dominant"
"Actinobacillus equuli ss equuli","Clindamycin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Danofloxacin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Doxycycline",0,0,0,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Enrofloxacin",0,9,1,"NI Dominant"
"Actinobacillus equuli ss equuli","Erythromycin",0,10,0,"NI Dominant"
"Actinobacillus equuli ss equuli","Florfenicol",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Gamithromycin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Gentamicin",2,0,0,"R Dominant"
"Actinobacillus equuli ss equuli","Imipenem",0,0,4,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Marbofloxacin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Minocycline",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Moxifloxacin",0,1,20,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Neomycin",1,0,20,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Nitrofurantoin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Novobiocin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","OXYT",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Ofloxacin",0,0,20,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Orbifloxacin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Oxacillin",1,0,1,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Oxytetracycline",0,0,20,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Penicillin",20,0,1,"R Dominant"
"Actinobacillus equuli ss equuli","Pirlimycin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Pradofloxacin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Rifampin",0,9,1,"NI Dominant"
"Actinobacillus equuli ss equuli","Spectinomycin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Streptomycin",0,0,21,"Mixed/Blank Dominant"
"Actinobacillus equuli ss equuli","Sulphadimethoxime",0,0,21,"Mixed/Blank Dominant"
